Date,Close,pct_change,10d_vol,ma20,ma100,signal,position
2010-01-04,14.68,,,,,,
2010-01-05,14.88,0.0136239782016,,,,,
2010-01-06,14.97,0.00604838709677,,,,,
2010-01-07,14.8,-0.0113560454242,,,,,
2010-01-08,14.99,0.0128378378378,,,,,
2010-01-11,15.36,0.0246831220814,,,,,
2010-01-12,15.23,-0.00846354166667,,,,,
2010-01-13,15.43,0.0131319763624,,,,,
2010-01-14,16.030001,0.038885353208,,,,,
2010-01-15,15.73,-0.0187149707601,,,,,
2010-01-19,15.64,-0.0057215511761,0.017771544496,,,,
2010-01-20,15.33,-0.019820971867,0.0193572614199,,,,
2010-01-21,14.88,-0.0293542074364,0.0218458960116,,,,
2010-01-22,14.6,-0.0188172043011,0.0223828799091,,,,
2010-01-25,14.9,0.0205479452055,0.0230408129884,,,,
2010-01-26,14.78,-0.00805369127517,0.0213502229545,,,,
2010-01-27,14.6,-0.0121786197564,0.0214754735895,,,,
2010-01-28,14.29,-0.0212328767123,0.0211751358408,,,,
2010-01-29,14.52,0.0160951714486,0.0162997171157,,,,
2010-02-01,14.96,0.030303030303,0.0201997903449,15.03000005,,,
2010-02-02,14.98,0.00133689839572,0.0202880445183,15.04500005,,,
2010-02-03,14.48,-0.0333778371162,0.0218470274574,15.02500005,,,
2010-02-04,14.0,-0.0331491712707,0.0223354492408,14.97650005,,,
2010-02-05,13.96,-0.00285714285714,0.0218715218472,14.93450005,,,
2010-02-08,13.74,-0.0157593123209,0.0202498129264,14.87200005,,,
2010-02-09,13.94,0.0145560407569,0.0214555164217,14.80100005,,,
2010-02-10,14.23,0.0208034433286,0.0228275536659,14.75100005,,,
2010-02-11,14.45,0.0154602951511,0.0223961255057,14.70200005,,,
2010-02-12,14.41,-0.00276816608997,0.0218018867709,14.621,,,
2010-02-16,14.76,0.0242886884108,0.0209215252393,14.5725,,,
2010-02-17,14.95,0.0128726287263,0.0213865385377,14.538,,,
2010-02-18,14.95,0.0,0.0179211375328,14.519,,,
2010-02-19,14.97,0.00133779264214,0.01266575614,14.5235,,,
2010-02-22,14.83,-0.00935203740815,0.013362952773,14.535,,,
2010-02-23,14.45,-0.0256237356709,0.0153724811087,14.5125,,,
2010-02-24,14.51,0.00415224913495,0.0150135958663,14.499,,,
2010-02-25,14.43,-0.00551343900758,0.0140385531805,14.4905,,,
