date,close,position
2014-02-14 16:00:00,0.0078,0.0
2014-02-14 20:00:00,0.0079,0.0
2014-02-15 00:00:00,0.008011,0.0
2014-02-15 04:00:00,0.0080001,0.0
2014-02-15 08:00:00,0.006001,0.0
2014-02-15 12:00:00,0.008,0.0
2014-02-15 16:00:00,0.009,0.0
2014-02-15 20:00:00,0.0117,0.0
2014-02-16 00:00:00,0.0248877,0.0
2014-02-16 04:00:00,0.02648,0.0
2014-02-16 08:00:00,0.01989,0.0
2014-02-16 12:00:00,0.013,0.0
2014-02-16 16:00:00,0.01311,0.0
2014-02-16 20:00:00,0.015011,0.0
2014-02-17 00:00:00,0.01695,0.0
2014-02-17 04:00:00,0.0090001,0.0
2014-02-17 08:00:00,0.01262,0.0
2014-02-17 12:00:00,0.0117,0.0
2014-02-17 16:00:00,0.012,0.0
2014-02-17 20:00:00,0.00930011,0.0
2014-02-18 00:00:00,0.0085,0.0
2014-02-18 04:00:00,0.0094,0.0
2014-02-18 08:00:00,0.01,0.0
2014-02-18 12:00:00,0.0106,0.0
2014-02-18 16:00:00,0.011501,0.0
2014-02-18 20:00:00,0.011799,0.0
2014-02-19 00:00:00,0.013489,0.0
2014-02-19 04:00:00,0.01299,0.0
2014-02-19 08:00:00,0.01,0.0
2014-02-19 12:00:00,0.009,0.0
2014-02-19 16:00:00,0.00989999,0.0
2014-02-19 20:00:00,0.00989999,0.0
2014-02-20 00:00:00,0.00989999,0.0
2014-02-20 04:00:00,0.00989999,0.0
2014-02-20 08:00:00,0.00989999,0.0
2014-02-20 12:00:00,0.00989999,0.0
2014-02-20 16:00:00,0.00989999,0.0
2014-02-20 20:00:00,0.00989999,0.0
2014-02-21 00:00:00,0.00989999,0.0
2014-02-21 04:00:00,0.00989999,0.0
2014-02-21 08:00:00,0.00989999,0.0
2014-02-21 12:00:00,0.00989999,0.0
2014-02-21 16:00:00,0.00989999,0.0
2014-02-21 20:00:00,0.00989999,0.0
2014-02-22 00:00:00,0.00989999,0.0
2014-02-22 04:00:00,0.00989999,0.0
2014-02-22 08:00:00,0.00989999,0.0
2014-02-22 12:00:00,0.00989999,0.0
2014-02-22 16:00:00,0.00989999,0.0
2014-02-22 20:00:00,0.00989999,0.0
2014-02-23 00:00:00,0.01,0.0
2014-02-23 04:00:00,0.011,0.0
2014-02-23 08:00:00,0.01001,0.0
2014-02-23 12:00:00,0.0128,0.0
2014-02-23 16:00:00,0.011978,0.0
2014-02-23 20:00:00,0.00915,0.0
2014-02-24 00:00:00,0.009,0.0
2014-02-24 04:00:00,0.010489,0.0
2014-02-24 08:00:00,0.00998,0.0
2014-02-24 12:00:00,0.0099,0.0
2014-02-24 16:00:00,0.0097,0.0
2014-02-24 20:00:00,0.00842,0.0
2014-02-25 00:00:00,0.00944,0.0
2014-02-25 04:00:00,0.0091,0.0
2014-02-25 08:00:00,0.0091,0.0
2014-02-25 12:00:00,0.0083,0.0
2014-02-25 16:00:00,0.008799,0.0
2014-02-25 20:00:00,0.007825,0.0
2014-02-26 00:00:00,0.009,0.0
2014-02-26 04:00:00,0.00732,0.0
2014-02-26 08:00:00,0.0072,0.0
2014-02-26 12:00:00,0.0088,0.0
2014-02-26 16:00:00,0.008499,0.0
2014-02-26 20:00:00,0.008,0.0
2014-02-27 00:00:00,0.008,0.0
2014-02-27 04:00:00,0.00764,0.0
2014-02-27 08:00:00,0.00761,0.0
2014-02-27 12:00:00,0.00761,0.0
2014-02-27 16:00:00,0.0076,0.0
2014-02-27 20:00:00,0.008,0.0
2014-02-28 00:00:00,0.008,0.0
2014-02-28 04:00:00,0.0096,0.0
2014-02-28 08:00:00,0.00745,0.0
2014-02-28 12:00:00,0.007209,0.0
2014-02-28 16:00:00,0.008499,0.0
2014-02-28 20:00:00,0.008799,0.0
2014-03-01 00:00:00,0.008,0.0
2014-03-01 04:00:00,0.00802,0.0
2014-03-01 08:00:00,0.008201,0.0
2014-03-01 12:00:00,0.009899,0.0
2014-03-01 16:00:00,0.00981,0.0
2014-03-01 20:00:00,0.0084,0.0
2014-03-02 00:00:00,0.0079001,0.0
2014-03-02 04:00:00,0.00795,0.0
2014-03-02 08:00:00,0.009,0.0
2014-03-02 12:00:00,0.0078,0.0
2014-03-02 16:00:00,0.0086,0.0
2014-03-02 20:00:00,0.00841,0.0
2014-03-03 00:00:00,0.008,0.0
2014-03-03 04:00:00,0.00822,-97819581.0
2014-03-03 08:00:00,0.00825,-97832864.0
2014-03-03 12:00:00,0.00868,-98666557.0
2014-03-03 16:00:00,0.00778,-98825634.0
2014-03-03 20:00:00,0.008,-107916763.0
2014-03-04 00:00:00,0.0078,-108595107.0
2014-03-04 04:00:00,0.00778002,-120288363.0
2014-03-04 08:00:00,0.00778002,-120314532.0
2014-03-04 12:00:00,0.00778002,-124690307.0
2014-03-04 16:00:00,0.00778002,-125106036.0
2014-03-04 20:00:00,0.00778002,-125105013.0
2014-03-05 00:00:00,0.00753,-125068629.0
2014-03-05 04:00:00,0.00706,-127875951.0
2014-03-05 08:00:00,0.00706,-130327419.0
2014-03-05 12:00:00,0.007204,-130448372.0
2014-03-05 16:00:00,0.00813,-128433524.0
2014-03-05 20:00:00,0.008,-129764129.0
2014-03-06 00:00:00,0.008,-130347683.0
2014-03-06 04:00:00,0.008,-132517081.0
2014-03-06 08:00:00,0.00799,-135972891.0
2014-03-06 12:00:00,0.008,-143813793.0
2014-03-06 16:00:00,0.00815,-143815923.0
2014-03-06 20:00:00,0.007501,-150838130.0
2014-03-07 00:00:00,0.0075,-151107842.0
2014-03-07 04:00:00,0.00701,-151137929.0
2014-03-07 08:00:00,0.0071,-151097425.0
2014-03-07 12:00:00,0.0071,-151518881.0
2014-03-07 16:00:00,0.0074,-151186145.0
2014-03-07 20:00:00,0.00727,-151131623.0
2014-03-08 00:00:00,0.0059,-145097802.0
2014-03-08 04:00:00,0.005689,-145613285.0
2014-03-08 08:00:00,0.007299,-137815639.0
2014-03-08 12:00:00,0.007299,-145509360.0
2014-03-08 16:00:00,0.0061,-156418222.0
2014-03-08 20:00:00,0.0061,-156599064.0
2014-03-09 00:00:00,0.00706797,-159596503.0
2014-03-09 04:00:00,0.00706793,-160050467.0
2014-03-09 08:00:00,0.0062,-159592113.0
2014-03-09 12:00:00,0.01379,-80166273.0
2014-03-09 16:00:00,0.011,-76147375.0
2014-03-09 20:00:00,0.0083,-74192312.0
2014-03-10 00:00:00,0.009,-73976521.0
2014-03-10 04:00:00,0.00898,-74808839.0
2014-03-10 08:00:00,0.00938,-74863141.0
2014-03-10 12:00:00,0.009,-74793170.0
2014-03-10 16:00:00,0.008,-74836093.0
2014-03-10 20:00:00,0.0088,-75180592.0
2014-03-11 00:00:00,0.006845,-73854810.0
2014-03-11 04:00:00,0.0078,-73475429.0
2014-03-11 08:00:00,0.0075,-73506072.0
2014-03-11 12:00:00,0.006801,-73342514.0
2014-03-11 16:00:00,0.00839261,-72328454.0
2014-03-11 20:00:00,0.00715,-71826859.0
2014-03-12 00:00:00,0.0078,71956030.0
2014-03-12 04:00:00,0.007777,71974611.0
2014-03-12 08:00:00,0.0073,71904889.0
2014-03-12 12:00:00,0.0066,71728474.0
2014-03-12 16:00:00,0.00653,71727910.0
2014-03-12 20:00:00,0.0068,-71695945.0
2014-03-13 00:00:00,0.00666,-71690786.0
2014-03-13 04:00:00,0.00749999,-71418221.0
2014-03-13 08:00:00,0.007009,-71353372.0
2014-03-13 12:00:00,0.006663,-71390064.0
2014-03-13 16:00:00,0.00669001,-71389640.0
2014-03-13 20:00:00,0.0072399,-71284303.0
2014-03-14 00:00:00,0.00680001,-71544202.0
2014-03-14 04:00:00,0.0068,-71548060.0
2014-03-14 08:00:00,0.00699901,-71529991.0
2014-03-14 12:00:00,0.006669,-71495093.0
2014-03-14 16:00:00,0.00699999,-71448419.0
2014-03-14 20:00:00,0.00667226,-71414333.0
2014-03-15 00:00:00,0.008,-70763589.0
2014-03-15 04:00:00,0.00669201,-70306324.0
2014-03-15 08:00:00,0.00669201,-70306313.0
2014-03-15 12:00:00,0.00669201,-70387684.0
2014-03-15 16:00:00,0.0075004,-70159557.0
2014-03-15 20:00:00,0.00849989,-69822642.0
2014-03-16 00:00:00,0.00828989,-69830474.0
2014-03-16 04:00:00,0.0073,-69492841.0
2014-03-16 08:00:00,0.008,-70003555.0
2014-03-16 12:00:00,0.00838998,-69986108.0
2014-03-16 16:00:00,0.007422,-70520174.0
2014-03-16 20:00:00,0.00839,-70195517.0
2014-03-17 00:00:00,0.007206,-70208369.0
2014-03-17 04:00:00,0.0073,-70206780.0
2014-03-17 08:00:00,0.0073,-70530062.0
2014-03-17 12:00:00,0.0073,-70530063.0
2014-03-17 16:00:00,0.0073,-70809686.0
2014-03-17 20:00:00,0.0073,-111661295.0
2014-03-18 00:00:00,0.0073,-123580937.0
2014-03-18 04:00:00,0.0073001,-139865391.0
2014-03-18 08:00:00,0.0073001,-141362669.0
2014-03-18 12:00:00,0.006681,-140406880.0
2014-03-18 16:00:00,0.006001,-139901902.0
2014-03-18 20:00:00,0.005752,-140083976.0
2014-03-19 00:00:00,0.005,-141229731.0
2014-03-19 04:00:00,0.006,-140140969.0
2014-03-19 08:00:00,0.00570002,-151501406.0
2014-03-19 12:00:00,0.00580002,-155011219.0
2014-03-19 16:00:00,0.00580002,-155269551.0
2014-03-19 20:00:00,0.00582,-157016129.0
2014-03-20 00:00:00,0.00595,-168498116.0
2014-03-20 04:00:00,0.0051,-172472848.0
2014-03-20 08:00:00,0.006,-170382058.0
2014-03-20 12:00:00,0.006666,-167994710.0
2014-03-20 16:00:00,0.00699996,-168447009.0
2014-03-20 20:00:00,0.00699996,-170896014.0
2014-03-21 00:00:00,0.00649998,-169645491.0
2014-03-21 04:00:00,0.00649998,-170018784.0
2014-03-21 08:00:00,0.00600011,-168909594.0
2014-03-21 12:00:00,0.00677772,-169416543.0
2014-03-21 16:00:00,0.00592,-167077623.0
2014-03-21 20:00:00,0.005811,-167549027.0
2014-03-22 00:00:00,0.0051,-165343580.0
2014-03-22 04:00:00,0.0051,-166950640.0
2014-03-22 08:00:00,0.0051,-167714248.0
2014-03-22 12:00:00,0.00550001,-166835429.0
2014-03-22 16:00:00,0.00568999,-166854309.0
2014-03-22 20:00:00,0.00568916,-167300891.0
2014-03-23 00:00:00,0.0050201,-165984002.0
2014-03-23 04:00:00,0.00504001,-166367478.0
2014-03-23 08:00:00,0.0063,-167218960.0
2014-03-23 12:00:00,0.005701,-173863870.0
2014-03-23 16:00:00,0.00580002,-173791333.0
2014-03-23 20:00:00,0.00698899,-166614145.0
2014-03-24 00:00:00,0.00570301,-162358704.0
2014-03-24 04:00:00,0.00573001,-167325116.0
2014-03-24 08:00:00,0.00573001,-167429017.0
2014-03-24 12:00:00,0.00573001,-171903508.0
2014-03-24 16:00:00,0.00573001,-174793393.0
2014-03-24 20:00:00,0.00573001,-175841045.0
2014-03-25 00:00:00,0.00573,-180771905.0
2014-03-25 04:00:00,0.00573,-187261535.0
2014-03-25 08:00:00,0.005933,-196256735.0
2014-03-25 12:00:00,0.005731,-196140032.0
2014-03-25 16:00:00,0.00518,-194146234.0
2014-03-25 20:00:00,0.005031,-194078155.0
2014-03-26 00:00:00,0.00539996,-192845065.0
2014-03-26 04:00:00,0.004631,-189141580.0
2014-03-26 08:00:00,0.00475,-188958309.0
2014-03-26 12:00:00,0.00475,-188958379.0
2014-03-26 16:00:00,0.0058,-181277699.0
2014-03-26 20:00:00,0.0042,-169726857.0
2014-03-27 00:00:00,0.00435,-171610260.0
2014-03-27 04:00:00,0.0044,-171824903.0
2014-03-27 08:00:00,0.004401,-174669205.0
2014-03-27 12:00:00,0.004401,-180638695.0
2014-03-27 16:00:00,0.004401,-181076950.0
2014-03-27 20:00:00,0.004401,-181170299.0
2014-03-28 00:00:00,0.004401,-181170299.0
2014-03-28 04:00:00,0.004401,-181179555.0
2014-03-28 08:00:00,0.004401,-181329134.0
2014-03-28 12:00:00,0.00492489,-183816986.0
2014-03-28 16:00:00,0.004021,-184266696.0
2014-03-28 20:00:00,0.00469838,-184163446.0
2014-03-29 00:00:00,0.00469838,-185062572.0
2014-03-29 04:00:00,0.00469909,-185062146.0
2014-03-29 08:00:00,0.0042,-185067368.0
2014-03-29 12:00:00,0.0042,-185067368.0
2014-03-29 16:00:00,0.00449995,-185711761.0
2014-03-29 20:00:00,0.0047,-189803678.0
2014-03-30 00:00:00,0.0048,-194616705.0
2014-03-30 04:00:00,0.0048,-194671151.0
2014-03-30 08:00:00,0.0048,-198443235.0
2014-03-30 12:00:00,0.00450002,-197772136.0
2014-03-30 16:00:00,0.005779,-186014293.0
2014-03-30 20:00:00,0.005,-183120850.0
2014-03-31 00:00:00,0.00569992,-180312040.0
2014-03-31 04:00:00,0.00500003,-177505492.0
2014-03-31 08:00:00,0.0045,-178620349.0
2014-03-31 12:00:00,0.0042,-178151740.0
2014-03-31 16:00:00,0.004011,-188458567.0
2014-03-31 20:00:00,0.004011,-190620238.0
2014-04-01 00:00:00,0.00449999,-188859438.0
2014-04-01 04:00:00,0.00449999,-200129947.0
2014-04-01 08:00:00,0.0045,-214243565.0
2014-04-01 12:00:00,0.0041,-212900859.0
2014-04-01 16:00:00,0.00401001,-212880490.0
2014-04-01 20:00:00,0.00459799,-209242411.0
2014-04-02 00:00:00,0.00459799,-209242411.0
2014-04-02 04:00:00,0.00459799,-209242411.0
2014-04-02 08:00:00,0.00401001,-206383766.0
2014-04-02 12:00:00,0.00459799,-203063623.0
2014-04-02 16:00:00,0.00459799,-203502719.0
2014-04-02 20:00:00,0.0046,-203767575.0
2014-04-03 00:00:00,0.00459996,-206271292.0
2014-04-03 04:00:00,0.00400001,-203436325.0
2014-04-03 08:00:00,0.0045899,-201572397.0
2014-04-03 12:00:00,0.00457998,-206584970.0
2014-04-03 16:00:00,0.00457999,-206717227.0
2014-04-03 20:00:00,0.00456999,-206716957.0
2014-04-04 00:00:00,0.00457,-217745107.0
2014-04-04 04:00:00,0.00457,-250604012.0
2014-04-04 08:00:00,0.00455999,-250934591.0
2014-04-04 12:00:00,0.00422001,-249127202.0
2014-04-04 16:00:00,0.00457,-247215607.0
2014-04-04 20:00:00,0.0055,-235184016.0
2014-04-05 00:00:00,0.0055,-235184016.0
2014-04-05 04:00:00,0.005299,-234543800.0
2014-04-05 08:00:00,0.00568994,-232776917.0
2014-04-05 12:00:00,0.0056998,-232782233.0
2014-04-05 16:00:00,0.0056998,-232782233.0
2014-04-05 20:00:00,0.0056998,-236105057.0
2014-04-06 00:00:00,0.0059,-248195875.0
