Date,Close,position
2012-05-18,38.23,0.0
2012-05-21,34.029999,0.0
2012-05-22,31.0,0.0
2012-05-23,32.0,0.0
2012-05-24,33.029999,0.0
2012-05-25,31.91,0.0
2012-05-29,28.84,0.0
2012-05-30,28.190001,0.0
2012-05-31,29.6,0.0
2012-06-01,27.719999,0.0
2012-06-04,26.9,0.0
2012-06-05,25.870001,0.0
2012-06-06,26.809999,0.0
2012-06-07,26.309999,0.0
2012-06-08,27.1,0.0
2012-06-11,27.01,0.0
2012-06-12,27.4,0.0
2012-06-13,27.27,0.0
2012-06-14,28.290001,0.0
2012-06-15,30.01,0.0
2012-06-18,31.41,0.0
2012-06-19,31.91,0.0
2012-06-20,31.6,0.0
2012-06-21,31.84,0.0
2012-06-22,33.049999,0.0
2012-06-25,32.060001,0.0
2012-06-26,33.099998,0.0
2012-06-27,32.23,0.0
2012-06-28,31.360001,0.0
2012-06-29,31.1,0.0
2012-07-02,30.77,0.0
2012-07-03,31.200001,0.0
2012-07-05,31.469999,0.0
2012-07-06,31.73,0.0
2012-07-09,32.169998,0.0
2012-07-10,31.469999,0.0
2012-07-11,30.969999,0.0
2012-07-12,30.809999,0.0
2012-07-13,30.719999,0.0
2012-07-16,28.25,0.0
2012-07-17,28.09,0.0
2012-07-18,29.110001,0.0
2012-07-19,29.0,0.0
2012-07-20,28.76,0.0
2012-07-23,28.75,0.0
2012-07-24,28.450001,0.0
2012-07-25,29.34,0.0
2012-07-26,26.85,0.0
2012-07-27,23.709999,0.0
2012-07-30,23.15,0.0
2012-07-31,21.709999,0.0
2012-08-01,20.879999,0.0
2012-08-02,20.040001,0.0
2012-08-03,21.09,0.0
2012-08-06,21.92,0.0
2012-08-07,20.719999,0.0
2012-08-08,20.719999,0.0
2012-08-09,21.01,0.0
2012-08-10,21.809999,0.0
2012-08-13,21.6,0.0
2012-08-14,20.379999,0.0
2012-08-15,21.200001,0.0
2012-08-16,19.870001,0.0
2012-08-17,19.049999,0.0
2012-08-20,20.01,0.0
2012-08-21,19.16,0.0
2012-08-22,19.440001,0.0
2012-08-23,19.440001,0.0
2012-08-24,19.41,0.0
2012-08-27,19.15,0.0
2012-08-28,19.34,0.0
2012-08-29,19.1,0.0
2012-08-30,19.09,0.0
2012-08-31,18.059999,0.0
2012-09-04,17.73,0.0
2012-09-05,18.58,0.0
2012-09-06,18.959999,0.0
2012-09-07,18.98,0.0
2012-09-10,18.809999,0.0
2012-09-11,19.43,0.0
2012-09-12,20.93,0.0
2012-09-13,20.709999,0.0
2012-09-14,22.0,0.0
2012-09-17,21.52,0.0
2012-09-18,21.870001,0.0
2012-09-19,23.290001,0.0
2012-09-20,22.59,0.0
2012-09-21,22.860001,0.0
2012-09-24,20.790001,0.0
2012-09-25,20.280001,0.0
2012-09-26,20.620001,0.0
2012-09-27,20.32,0.0
2012-09-28,21.66,0.0
2012-10-01,21.99,0.0
2012-10-02,22.27,0.0
2012-10-03,21.83,0.0
2012-10-04,21.950001,0.0
2012-10-05,20.91,0.0
2012-10-08,20.4,0.0
2012-10-09,20.23,-160234454.0
